Supplier Part Number,Part Description,Category L1,Category L2,Category L3,Category L4,Supplier,Part Description - Cleaned,Category L1 - Cleaned,Category L2 - Cleaned,Category L3 - Cleaned,Category L4 - Cleaned,predicted_label,Actual L2,Actual L3,predicted_distance,predicted_similarity,topk_labels,topk_distances,auto_label_2.predicted_label,auto_label_2.predicted_similarity,target,delta,auto_label_2.delta,Train Mask,Prediction,prob_Abrasives,prob_Automation Electrical,prob_Automation Mechanical,prob_Automation Welding,"prob_Chemicals, Oils & Lubricants",prob_Cutting Tools,prob_Gasses,prob_General,prob_Office Supplies,prob_Safety,prob_Tools
05624496,AL30-N03-Z-A LUBRICATOR,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,al30 n03 z a lubricator,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6096518397331239,0.39034816,"Automation Mechanical, Tools, Gasses","0.6097, 0.6858, 0.7511",Automation Mechanical,0.385451102,Automation Mechanical,0.0761,0.0126,True,Automation Mechanical,0.0001543061,0.000118334625,0.9985752,0.00013780007,0.00014001403,0.00012165361,0.00026859078,9.978992e-05,0.00010859275,0.0001629662,0.00011271912
02092305,D-M9P   AUTO SWITCH,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,d m9p auto switch,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6362478375434877,0.363752162,"Automation Mechanical, Tools, Gasses","0.6362, 0.7097, 0.7759",Automation Mechanical,0.363325763,Automation Mechanical,0.0735,0.05,False,Automation Mechanical,0.00013705326,0.00014392032,0.9987036,0.00012239277,0.00012435918,0.00012940784,0.0002096866,8.863249e-05,9.64511e-05,0.00014474495,9.9775156e-05
06639677,PF2W740-N06-67 SWITCH,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,pf2w740 n06 67 switch,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6614750981330872,0.338524902,"Automation Mechanical, Tools, Gasses","0.6615, 0.7157, 0.7505",Automation Mechanical,0.345838583,Automation Mechanical,0.0542,0.0218,True,Automation Mechanical,0.00017634215,0.00018517794,0.9982754,0.00015747893,0.00016324184,0.00016310647,0.0003150818,0.00011404076,0.00012410071,0.00019008633,0.00013595576
04048325,EX600-AXA ANALOG IN UNIT 2 IN M12 CON,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,ex600 axa analog in unit 2 in m12 con,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6727525830268861,0.327247417,"Automation Mechanical, Tools, Gasses","0.6728, 0.7114, 0.7726",Automation Mechanical,0.346649086,Automation Mechanical,0.0386,0.0187,True,Automation Mechanical,0.000149923,0.00015743505,0.99853885,0.00013388584,0.00013603692,9.421474e-05,0.00031214263,9.6955366e-05,0.00010550816,0.00015833712,0.00011675682
08333001,D-MP050B,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,d mp050b,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.640221679210663,0.359778321,"Automation Mechanical, Tools, Gasses","0.6402, 0.7047, 0.7676",Automation Mechanical,0.357325673,Automation Mechanical,0.0645,0.0312,True,Automation Mechanical,0.00014642162,0.00014658214,0.99859446,0.000130759,0.00013285982,8.9925146e-05,0.00029538234,9.469101e-05,0.000103044054,0.00015463922,0.000111180176
02854577,M36 AIR DRIVEN PUMP,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,m36 air driven pump,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6155609011650085,0.384439099,"Automation Mechanical, Tools, Gasses","0.6156, 0.7173, 0.7492",Automation Mechanical,0.378508615,Automation Mechanical,0.1017,0.0107,False,Automation Mechanical,0.000107191445,0.000112562266,0.9989656,9.572524e-05,9.92282e-05,7.901374e-05,0.00020062528,6.932082e-05,7.543587e-05,0.00011320723,8.210201e-05
02441829,D-93A SENSOR,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,d 93a sensor,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6495259761810304,0.350474024,"Automation Mechanical, Tools, Gasses","0.6495, 0.7238, 0.7657",Automation Mechanical,0.367663503,Automation Mechanical,0.0743,0.0302,True,Automation Mechanical,0.0001516666,0.000159266,0.9985555,0.00013544293,0.000137619,9.08227e-05,0.00028447414,0.00010008416,0.00010673531,0.00016343409,0.000115007686
02851295,EM910-005N ELEMENT,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,em910 005n element,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6558837175369263,0.344116282,"Automation Mechanical, Tools, Gasses","0.6559, 0.7186, 0.7596",Automation Mechanical,0.371298218,Automation Mechanical,0.0627,0.028,True,Automation Mechanical,0.00028376494,0.00022889239,0.9974529,0.0002534108,0.0002574822,0.00019414307,0.000433511,0.00018351109,0.00019969928,0.00029969064,0.00021300351
09310363,C1200S CHECK VALVE,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,c1200s check valve,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6337400317192079,0.366259968,"Automation Mechanical, Tools, Gasses","0.6337, 0.7296, 0.7387",Automation Mechanical,0.367551446,Automation Mechanical,0.0959,0.0126,False,Automation Mechanical,0.00015359868,0.0001574086,0.99851495,0.00013716833,0.00013937213,0.00011096128,0.00030473768,9.933252e-05,0.00010809501,0.00016221908,0.000112177
04241334,PF2W711-N10-67 DIGITAL FLOW SWITCH FOR,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,pf2w711 n10 67 digital flow switch for,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6267147302627565,0.37328527,"Automation Mechanical, Tools, Gasses","0.6267, 0.7131, 0.7467",Automation Mechanical,0.379899538,Automation Mechanical,0.0864,0.034,True,Automation Mechanical,0.00016965068,0.00017815102,0.9983223,0.00015150326,0.00015704735,0.0001537408,0.00030312574,0.00010971328,0.00011939149,0.0001791718,0.00015621264
16024104,VS24-10730,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,vs24 10730,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.649861490726471,0.350138509,"Automation Mechanical, Tools, Gasses","0.6499, 0.7172, 0.7534",Automation Mechanical,0.348613751,Automation Mechanical,0.0673,0.0125,True,Automation Mechanical,0.00013673317,0.00013397423,0.9986665,0.00012210691,0.00013126708,8.3782346e-05,0.0002611596,8.842548e-05,9.622582e-05,0.00014440688,0.00013539637
10987265,SP-WP50-BB-PK,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,sp wp50 bb pk,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6479842305183412,0.352015769,"Automation Mechanical, Tools, Gasses","0.6480, 0.7180, 0.7623",Automation Mechanical,0.346764541,Automation Mechanical,0.07,0.0166,True,Automation Mechanical,0.00012867073,0.00010350596,0.9987896,0.00011490691,0.00011675306,9.547455e-05,0.00023481663,8.3211504e-05,9.05519e-05,0.00013589211,0.000106632324
01238053,238610-032-D,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,238610 032 d,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6698091149330139,0.330190885,"Automation Mechanical, Tools, Gasses","0.6698, 0.7367, 0.7588",Automation Mechanical,0.344248188,Automation Mechanical,0.0669,0.0119,True,Automation Mechanical,0.00013932493,0.0001365137,0.9986547,0.00012442142,0.00012642043,8.713428e-05,0.000260776,9.010158e-05,9.804977e-05,0.0001471441,0.00013530983
04409698,EX600-ED3 END PLATE CON 5PIN,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,ex600 ed3 end plate con 5pin,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6374555468559266,0.362544453,"Automation Mechanical, Tools, Gasses","0.6375, 0.6991, 0.7646",Automation Mechanical,0.36091156,Automation Mechanical,0.0616,0.0253,True,Automation Mechanical,0.0001715554,0.00013800345,0.99835855,0.00015320422,0.00015881057,0.00014590115,0.00029807325,0.00011094506,0.00012073193,0.00018486586,0.00015936751
04409703,PCA-1558849 POWER CON RIGHT ANGLE 6M,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,pca 1558849 power con right angle 6m,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.646245324611664,0.353754675,"Automation Mechanical, Tools, Gasses","0.6462, 0.7105, 0.7439",Automation Mechanical,0.343155849,Automation Mechanical,0.0643,0.0144,True,Automation Mechanical,0.00016908496,0.00014617156,0.9983429,0.00015099805,0.00015342407,0.00015249253,0.00030211496,0.00010934743,0.00011899337,0.00019785255,0.0001566249
05225271,PCA-1446566 COM CABLE CON M12 D CODE,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,pca 1446566 com cable con m12 d code,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6602431535720825,0.339756846,"Automation Mechanical, Tools, Gasses","0.6602, 0.7463, 0.7730",Automation Mechanical,0.33680414,Automation Mechanical,0.0861,0.0205,True,Automation Mechanical,0.0001228742,0.000120394914,0.9987822,0.000109730434,0.000111493406,0.00011419303,0.00023990312,7.946288e-05,8.647259e-05,0.00012977014,0.000103477265
04048329,EX600-ZMV1 VALVE PLATE,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,ex600 zmv1 valve plate,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6467058658599854,0.353294134,"Automation Mechanical, Tools, Gasses","0.6467, 0.7124, 0.7726",Automation Mechanical,0.363431811,Automation Mechanical,0.0657,0.0183,True,Automation Mechanical,0.00016750317,0.00015475681,0.9983746,0.00014958547,0.00015198877,0.00010779941,0.00035916863,0.00010832448,0.000117880176,0.00018049922,0.00012785135
09776930,"SY5420-5LOZ-C8 VALVE, DBL SOL, BODY",FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,sy5420 5loz c8 valve dbl sol body,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6358176350593567,0.364182365,"Automation Mechanical, Tools, Gasses","0.6358, 0.7273, 0.7465",Automation Mechanical,0.375881135,Automation Mechanical,0.0915,0.0228,True,Automation Mechanical,0.00014649816,0.00015383845,0.99856406,0.00013082735,0.00013561483,0.000121905665,0.00028072455,9.474051e-05,0.000103097926,0.00015471992,0.000113985865
10433319,"VHK2A-08F-08F VHK, FINGER VALVE",FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,vhk2a 08f 08f vhk finger valve,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.634723675251007,0.365276325,"Automation Mechanical, Tools, Gasses","0.6347, 0.7110, 0.7446",Automation Mechanical,0.366883969,Automation Mechanical,0.0763,0.0196,True,Automation Mechanical,0.00015887285,0.00016683333,0.99845684,0.00014187832,0.0001441578,0.00011477139,0.00031066453,0.00010274334,0.0001118067,0.00016778924,0.00012363464
09800539,VHK2A-06F-06F FINGER VALVE,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,vhk2a 06f 06f finger valve,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6410859942436218,0.358914006,"Automation Mechanical, Tools, Gasses","0.6411, 0.7120, 0.7499",Automation Mechanical,0.367018855,Automation Mechanical,0.0709,0.0224,True,Automation Mechanical,0.00018132998,0.00019041568,0.99823844,0.00016193322,0.0001645349,0.0001312958,0.00035457785,0.00011726639,0.0001276109,0.00019150673,0.00014111074
05696509,SP24347 SHOCK ABSORBER,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,sp24347 shock absorber,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6306703329086303,0.369329667,"Automation Mechanical, Tools, Gasses","0.6307, 0.7143, 0.7551",Automation Mechanical,0.373410392,Automation Mechanical,0.0836,0.0205,True,Automation Mechanical,0.0001296325,0.00010427962,0.99878246,0.00011576579,0.00011762574,0.00010342037,0.00023826562,8.383347e-05,9.122873e-05,0.0001369077,9.654641e-05
05643745,AS2201F-N01-03SA FLOW CONTROL METER,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,as2201f n01 03sa flow control meter,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6344103932380676,0.365589607,"Automation Mechanical, Tools, Gasses","0.6344, 0.7158, 0.7532",Automation Mechanical,0.365987813,Automation Mechanical,0.0814,0.0264,True,Automation Mechanical,0.000120235105,0.000120366916,0.99882907,0.00010737363,0.00010909874,8.541474e-05,0.00021942187,7.9342564e-05,8.461533e-05,0.00012698291,0.000118083735
02475646,CS1N300A-PS  REPAIR KIT-CS1N300,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,cs1n300a ps repair kit cs1n300,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.626525092124939,0.373474908,"Automation Mechanical, Tools, Gasses","0.6265, 0.6897, 0.7643",Automation Mechanical,0.379207981,Automation Mechanical,0.0632,0.0394,True,Automation Mechanical,0.00016384828,0.00017205789,0.99840975,0.00014632153,0.00014867239,0.00010738559,0.00029962845,0.00010596085,0.000115308045,0.00017304375,0.00015801423
07055556,AS2301F-02-10SA SPEED CONTROL,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,as2301f 02 10sa speed control,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6262375831604003,0.373762417,"Automation Mechanical, Tools, Gasses","0.6262, 0.7073, 0.7652",Automation Mechanical,0.375120139,Automation Mechanical,0.0811,0.0556,False,Automation Mechanical,0.00012904627,0.00013551227,0.99875236,0.00011524228,0.00011709381,9.334928e-05,0.0002198587,8.345445e-05,9.081627e-05,0.00013628871,0.00012698892
02271050,D-C73  SWITCH,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,d c73 switch,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6528842091560365,0.347115791,"Automation Mechanical, Tools, Gasses","0.6529, 0.7242, 0.7601",Automation Mechanical,0.35267905,Automation Mechanical,0.0713,0.0258,True,Automation Mechanical,0.00015179123,0.00015939672,0.99849486,0.00013555422,0.00014873613,0.00014055702,0.00026493243,9.816355e-05,0.00010682292,0.00016031004,0.0001388722
04775412,AS3002F-10 SPEED CONTROLLER,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,as3002f 10 speed controller,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6274074912071228,0.372592509,"Automation Mechanical, Tools, Gasses","0.6274, 0.6982, 0.7771",Automation Mechanical,0.375622761,Automation Mechanical,0.0708,0.0583,True,Automation Mechanical,0.00012117349,0.00012724489,0.99882907,0.00010821164,0.00010995022,8.393395e-05,0.00021650824,7.8363024e-05,8.5275715e-05,0.00012797397,0.000112243964
02030818,D-B54  SWITCH,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,d b54 switch,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6559904336929322,0.344009566,"Automation Mechanical, Tools, Gasses","0.6560, 0.7141, 0.7667",Automation Mechanical,0.347272134,Automation Mechanical,0.0581,0.02,True,Automation Mechanical,0.00016435397,0.00017258892,0.9983967,0.00014677313,0.00014913126,0.00014522513,0.00027998028,0.00010628788,0.00011566393,0.00017357782,0.00014971137
02762599,AD48 AUTO-DRAIN 10MM FITTING,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,ad48 auto drain 10mm fitting,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.64907466173172,0.350925338,"Automation Mechanical, Tools, Gasses","0.6491, 0.7389, 0.7755",Automation Mechanical,0.339831007,Automation Mechanical,0.0898,0.0134,True,Automation Mechanical,0.00014778887,0.00012776138,0.9985753,0.00013197998,0.00013410044,0.000115518706,0.00029751254,9.557521e-05,0.00010400625,0.00015608319,0.00011430524
03259736,FH-TK300-10-02M FILTER,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,fh tk300 10 02m filter,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6539757251739502,0.346024275,"Automation Mechanical, Tools, Gasses","0.6540, 0.7437, 0.7838",Automation Mechanical,0.343991911,Automation Mechanical,0.0897,0.0181,True,Automation Mechanical,0.00013940083,0.0001463855,0.9986253,0.0001244892,0.0001393547,8.941226e-05,0.0002861869,9.015066e-05,9.8103184e-05,0.00014722426,0.0001140593
03792081,E-157 COUPLING,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,e 157 coupling,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6497881650924683,0.350211835,"Automation Mechanical, Tools, Gasses","0.6498, 0.7150, 0.7671",Automation Mechanical,0.355041683,Automation Mechanical,0.0652,0.0173,True,Automation Mechanical,0.00013259143,0.00010168203,0.99874556,0.000118408214,0.000120310615,0.000117159485,0.00023586584,8.574702e-05,9.331108e-05,0.00014003285,0.0001092734
04558731,"AS3200-N03-ST SPEED CONTROLLER, ONE",FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,as3200 n03 st speed controller one,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6222831368446351,0.377716863,"Automation Mechanical, Tools, Gasses","0.6223, 0.7026, 0.7684",Automation Mechanical,0.381405246,Automation Mechanical,0.0803,0.0605,False,Automation Mechanical,0.0001235169,0.00012970583,0.9988121,0.000110304376,0.00011207659,8.555717e-05,0.00023173561,7.987852e-05,8.692489e-05,0.00013044903,9.779307e-05
04872474,R162211420 B.RUNNER BLOCK CS,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,r162211420 b runner block cs,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6484797954559327,0.351520205,"Automation Mechanical, Tools, Gasses","0.6485, 0.7216, 0.7774",Automation Mechanical,0.349127924,Automation Mechanical,0.0731,0.0297,True,Automation Mechanical,0.0001554705,0.000116693926,0.9985018,0.00013883991,0.00015234134,0.00013561102,0.00029168517,0.00010259423,0.00011190252,0.00016753297,0.0001255403
04896309,"AS4002F-13 SPEED CONTROLLER, INLINE,",FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,as4002f 13 speed controller inline,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6241599440574647,0.375840056,"Automation Mechanical, Tools, Gasses","0.6242, 0.7012, 0.7800",Automation Mechanical,0.374202228,Automation Mechanical,0.077,0.0487,True,Automation Mechanical,9.927718e-05,0.000104251565,0.9990576,8.865757e-05,9.008198e-05,7.5144606e-05,0.00016445696,6.420266e-05,6.986621e-05,0.00010484891,8.1645354e-05
04897052,"SY5120-5DZE-01T VALVE, SGL SOL, BODY",FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,sy5120 5dze 01t valve sgl sol body,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6379059910774232,0.362094009,"Automation Mechanical, Tools, Gasses","0.6379, 0.7131, 0.7574",Automation Mechanical,0.369730258,Automation Mechanical,0.0752,0.0337,True,Automation Mechanical,0.00014962495,0.00015712205,0.99852765,0.00013361966,0.00013576646,0.00012740026,0.00027305685,9.6762706e-05,0.000105298495,0.00015802233,0.00013563794
05434685,306269,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,306269,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6664709568023682,0.333529043,"Automation Mechanical, Tools, Gasses","0.6665, 0.7341, 0.7651",Automation Mechanical,0.330967557,Automation Mechanical,0.0676,0.0116,True,Automation Mechanical,0.00015298897,0.00014990203,0.9985115,0.00013662383,0.00014990976,9.613558e-05,0.00028966216,9.893812e-05,0.000107665815,0.000161575,0.00014508414
05758303,B5.10.01AB CUP,FLUID POWER,PNEUMATIC PARTS,PNEUMATIC PARTS,PNEUMATIC PARTS,Motion,b5 10 01ab cup,fluid power,pneumatic parts,pneumatic parts,pneumatic parts,Automation Mechanical,,,0.6585771560668946,0.341422844,"Automation Mechanical, Tools, Gasses","0.6586, 0.7223, 0.7733",Automation Mechanical,0.341632068,Automation Mechanical,0.0637,0.0135,True,Automation Mechanical,0.00012730098,0.00010268437,0.9987864,0.00011368368,0.00011551018,0.00011063171,0.00021600032,8.232576e-05,8.958802e-05,0.00013444548,0.000121467856
